FORMULA	FIXEDMASS
C17H20F15N2O6S	665.0797071
C11HClF22O3S	665.8983634
C11H2ClF22O3P	665.9078791
C11HClF22O5	665.9161217
C11HF23O4S	665.9228286
C13F26O	665.9533983
C15H7F21O3S	665.9780577
C14H4F26	665.9897838
C14H4F26	665.9897838
C18H19F17N2O3S	666.0844932
C16H24F13N2O7S2	667.0811864
C25H17Br2F7N2O2	667.9544995
C15H9F21O3S	667.9937078
C16H7F23O2	668.0078785
C16H7F23O2	668.0078785
C26H34F14N4	668.2559922
C22H22F17N2O2	669.1404341
C13HF27	669.964712
C26H35F17	670.2467309
C12H8F19NO5S2	670.9540505
C12F27N	670.9599609
C13H6F21NO4S	670.9682213
C16H22F15N2O5S2	671.0725135
C17H20F17N2O4S	671.0866843
C17H20F17N2O4S	671.0867
C18H18F19N2O3	671.1009
C16H4ClF19O3S	671.9266288
C11HF25O2S	671.9298058
C14H3F23O4	671.9664076
C20H20F20O2	672.1143943
C22H33F13O8	672.1968
C31H37F9N2O4	672.2609616
C26H37F17	672.2623809
C15H20F15N2O6S2	673.0517781
C17H22F17N2O4S	673.1023343
C17H22F17N2O4S	673.1023343
C21H28F15N2O3S	673.1575635
C12H10F14I2	673.8648414
C12H4F21I	673.9022407
C13HF23O3S	673.927914
C13H8F21O5P	673.9774026
C16H12F24N	674.0581031
C21H23F21	674.1464434
C12H2F18N2O6S2	675.9066857
C12H2F22O5S	675.927165
C14HF25O2	675.9577348
C13H3F23O5	675.9613223
C15H5F25O	675.9941203
C16H9F25	676.0305058
C20H17F17O6	676.075368
C13H6F23NO2S	676.9751985
C12HF23O4S	677.9228286
C12HF23O4S	677.9228286
C14H3F25O2	677.9733848
C14H3F25O2	677.9733848
C14H3F25O2	677.9733848
C15H13F19N2O4S	678.0292641
C22H15F17N2O3	678.0811221
C18H17F21NO2	678.0918478
C18H19F21N2O	678.1162058
C20H20F22	678.1213715
C20H24F17N2O2P	678.1303944
C16H26F11N2O8S3	679.0670156
C16H18F19N2O3S	679.072926
C18H22F15N2O6S	679.0953571
C12H3F23O4S	679.9384786
C13HF25O3	679.9526494
C14H5F25S	679.9712767
C19H21F17N2O3S	680.1001433
C24H31F19	680.2122372
C17H13F22NO2	681.0594995
C16H22F13N2O8S2	681.0604509
C19H22F17N2O3S	681.1074197
C10H2Br3F17	681.7435161
C11HClF22O4S	681.893278
C11HF23O5S	681.9177432
C12H2F24O3S	681.9341422
C12H2F24O3S	681.9341422
C23H22F7IN2O4S	682.0233237
C17H9F23O2	682.0235286
C17H14F22NO2	682.0667759
C18H19F17N2O4S	682.0794078
C33H42F8N2O4	682.3016836
C33H42F8N2O4	682.3016836
C33H42F8N2O4	682.3016836
C15H10F21NO3S	683.0046068
C19H10F21NO2	683.0376212
C12HF25O2S	683.9298058
C15H9F21O4S	683.9886224
C16H14F21O3P	684.0345236
C15H13F21N2O2S	684.0362413
C15H13F21N2O2S	684.0362413
C20H25F17O6	684.138
C14H8F21NO4S	684.9838714
C15H12F21NO3S	685.0202569
C18H16F19N2O4	685.0801
C17H16F23N2	685.094074
C18H22F17N2O4S	685.1023343
C21H34F11NO9S	685.1778631
C18H20F17I	686.0338284
C16H21F15N2O6S2	686.0601517
C27H39F17	686.278031
C17H18F17NO4S2	687.0405798
C16H22F15N2O6S2	687.0674281
C13H12F14I2	687.8804915
C13H6F21I	687.9178908
C13H6F21I	687.9178908
C13F28	687.9552902
C15HF25O2	687.9577348
C14H10F21O3PS	687.9752944
C15H4F24O3	687.9777213
C17H14F24N	688.0737531
C20H23F19O4	688.1292954
C22H25F21	688.1620934
C16H20F17NO5SSi	689.056
C17H22F17N2O5S	689.097249
C24H28F9N3O8S	689.1453398
C14H2F24O4	689.9569858
C14H2F24O4	689.9569858
C14H9F22O4P	689.9887162
C20H30F13NO8S	691.1484548
C12H3F22I	691.8928189
C14HF25O3	691.9526494
C14H7F23O3S	691.9748641
C15H5F25O2	691.9890349
C16H6F26	692.0054339
C16H16F19N2O4S	693.0521906
C16H18F18NO6P	693.0584319
C12HClF22O6	693.9110363
C12HF23O5S	693.9177432
C13H2F24O3S	693.9341422
C13H5F23O4S	693.9541287
C13H6F23O4P	693.9636444
C13H6F23O4P	693.9636444
C19H19F17N2O4S	694.0794078
C30H21F14OP	694.110647
C22H14F17NO5	695.0600523
C16H18F19N2O4S	695.0678407
C11F23I	695.8677471
C11F23I	695.8677471
C13HClF24O3	695.9230989
C13HF25O4	695.947564
C14H2F26O2	695.963963
C15H3F27	695.980362
C16H9F21O4S	695.9886224
C18H17F21O4	696.0792
C18H19F21NOS	696.0846543
C19H26F15NO7S	697.1190465
C12BrF25	697.8784176
C12H2F24O4S	697.9290568
C17H9F23OS	698.000685
C16H15F21N2O2S	698.0518913
C17H13F23N2O	698.0660621
C18H19F17N2O5S	698.0743224
C12H2F25NO2S	698.9407048
C15H10F21NO4S	698.9995214
C16H16F21N2O2S	699.0591678
C20H22F19N2O3	699.1321552
C12HClF24O4	699.9180135
C12HClF24O4	699.9180135
C12HClF24O4	699.9180135
C12HF25O3S	699.9247204
C12H2F25O3P	699.9342361
C14H3F27O	699.9752767
C28H41F17	700.2936811
C35H45F9O4	700.3174139
C15H14F21N2O3S	701.0384323
C17H18F17N2O6S	701.0608635
C17H24F15N2O6S2	701.0830782
C12F26S2	701.9026257
C12HF26O2P	701.9298996
C15H12F21O3PS	701.9909445
C18H16F24N	702.0894032
C23H27F21	702.1777435
C17H18F17NO5S2	703.0354944
C18H22F17NO6S	703.0896382
C25H30F9N3O8S	703.1609899
C12H3Br2F21	703.8266169
C13H6F21IO	703.9128054
C12F27OP	703.9255632
C18H13F25	704.0618059
C15H4F25NS	704.9665256
C15H7F24NOS	704.9865121
C17H21F17NO5PS	705.0606601
C15H6F24O2S	705.9705277
C16H19F17N2O5S2	706.0463934
C17H17F19N2O4S	706.0605642
C29H19F17O	706.116445
C13H4F23NO4S	706.9493777
C16H20F17N2O5S2	707.0536699
C17H18F19N2O4S	707.0678407
C18H16F21N2O3	707.0820114
C10HF25O3S2	707.8967914
C14HF25O4	707.947564
C15H2F26O2	707.963963
C15H2F26O2	707.963963
C16H9F25O2	708.0203
C28H18F17P	708.0874669
C18H17F21N2O3	708.090385
C25H38F13N2O4P	708.2361612
C12HCl2F21O6	709.8814857
C13H2F24O4S	709.9290568
C14F26O3	709.9432276
C16H7F21O5S	709.9678869
C15H4F26O2	709.9796131
C16H8F26O	710.016
C17H14F21NO3S	711.0359069
C16H26F11N2O10S3	711.0568449
C18H28F13N2O8S2	711.1074011
C11F23IO	711.8626617
C13HF25O3S	711.9247204
C14H2F26O3	711.9588776
C17H17F21N2O2S	712.0675414
C18H19F21NO2S	712.0795689
C13H4F25NO2S	712.9563549
C16H12F21NO4S	713.0151715
C16H12F21NO4S	713.0151715
C17H18F21N2O2S	713.0748179
C13H3F25O3S	713.9403705
C14HF27O2	713.9545412
C18H4F26	713.9897838
C15H5F27O	713.9909267
C20H24F17I	714.0651285
C18H15F23NO2	714.0730042
C17H22F15N2O7S2	715.0623428
C17H14F23N2O2	715.0682532
C18H20F17N2O6S	715.0765135
C12HClF24O3S	715.8951699
C12H2ClF24O3P	715.9046855
C12HClF24O5	715.9129281
C12HF25O4S	715.919635
C14F28O	715.9502048
C16H7F23O3S	715.9748641
C19H18F24N	716.1050533
C24H29F21	716.1933935
C24H37F13O9	716.223
C17H14F23NO3	717.0606424
C17H24F15N2O7S2	717.0779928
C17H7F25O2	718.004685
C14H6F24N4O2	718.0107527
C17H18F17NO6S2	719.030409
C14HF29	719.9615184
C18H15F25N	720.0799814
C23H32F15I	720.1309223
C23H26F22	720.1683217
C13H8F21NO5S2	720.950857
C14H6F23NO4S	720.9650277
C17H22F17N2O5S2	721.06932
C18H20F19N2O4S	721.0834907
C12Cl6F16O4	721.7672261
C12HF27O2S	721.9266122
C15H3F25O4	721.9632141
C17H17F18O4PS2	722.0018456
C18H12F26	722.0523841
C19H19F21N2OS	722.0882768
C27H37F19	722.2591874
C18H14F21NO3S	723.0359069
C16H20F17N2O6S2	723.0485845
C18H22F19N2O4S	723.0991408
C18H22F19N2O4S	723.0991408
C22H28F17N2O3S	723.1543699
C13H4F23I	723.8990472
C13H4F23I	723.8990472
C14HF25O3S	723.9247204
C14H8F23O5P	723.974209
C18H13F21O4S	724.0199225
C17H12F26N	724.0549095
C17H12F21NO4S	725.0151715
C13H2ClF23O6	725.9172645
C13H2F24O5S	725.9239714
C12F29P	725.927455
C15HF27O2	725.9545412
C16H5F27O	725.9909267
C16H8F26S	725.993155
C14H6F25NO2S	726.9720049
C14H6F25NO2S	726.9720049
C17H14F21NO4S	727.0308215
C15BrF23O2	727.8714404
C13HF25O4S	727.919635
C13HF25O4S	727.919635
C14H5F25O3S	727.9560205
C14H6F25O3P	727.9655362
C14H6F25O3P	727.9655362
C15H3F27O2	727.9701913
C15H3F27O2	727.9701913
C15H3F27O2	727.9701913
C16H13F21N2O4S	728.0260705
C19H19F23N2O	728.1130123
C22H29F17O7	728.1642
C28H37F17O2	728.2522102
C30H45F17	728.3249812
C17H26F13N2O8S3	729.0638221
C17H18F21N2O3S	729.0697325
C17H18F21N2O3S	729.0697325
C19H22F17N2O6S	729.0921636
C23H38F11NO10S	729.2040778
C13H3F25O4S	729.9352851
C14HF27O3	729.9494558
C16H12F21I	729.964841
C15H5F27S	729.9680831
C25H31F21	730.2090436
C12ClF24O4S	730.8822594
C17H22F15N2O8S2	731.0572574
C19H9Cl4F17O2	731.90852
C12HF25O5S	731.9145496
C13H2F26O3S	731.9309486
C18H9F25O2	732.020335
C18H14F24NO2	732.0635824
C20H17F25	732.093106
C23H12F21NO2	733.0532712
C16H13F23N2O2S	734.0330477
C15H8F23NO4S	734.9806778
C18H16F25N2	735.0908804
C19H22F19N2O4S	735.0991408
C22H34F13NO9S	735.1746695
C17H21F17N2O6S2	736.0569581
C17H22F17N2O6S2	737.0642346
C20H22F21N2OS	737.1112034
C14F30	737.9520966
C14F30	737.9520966
C16HF27O2	737.9545412
C16H4F26O3	737.9745277
C16H7F25O2S	737.976756
C18H14F26N	738.0705596
C23H25F23	738.1588999
C18H14F21NO4S	739.0308215
C18H22F19N2O5S	739.0940554
C25H28F11N3O8S	739.1421463
C15H2F26O4	739.9537923
C15H9F24O4P	739.9855227
C20H21F21O5	740.1054
C20H14F19NO5S	741.0289297
C21H30F15NO8S	741.1452612
C15HF27O3	741.9494558
C15H7F25O3S	741.9716706
C16H5F27O2	741.9858413
C22H28F17I	742.0964286
C26H31F21	742.2090436
C17H14F21NO5S	743.0257362
C17H16F21N2O4S	743.048997
C13HClF24O6	743.9078427
C13HF25O5S	743.9145496
C14H2F26O3S	743.9309486
C14H5F25O4S	743.9509351
C14H5F25O4S	743.9509351
C14H6F25O4P	743.9604508
C17H14F21I	743.9804911
C26H33F21	744.2246937
C17H10F23NO3S	745.0014132
C17H18F21N2O4S	745.0646471
C12F25I	745.8645535
C14HClF26O3	745.9199053
C14H4ClF25O2S	745.9221335
C14HF27O4	745.9443705
C15H2F28O2	745.9607695
C16H3F29	745.9771685
C17H9F23O4S	745.9854288
C17H4F26N2O	745.9908465
C21H19F25	746.1087561
C20H26F17NO7S	747.1158529
C13H2F26O4S	747.9258633
C18H13F25N2O	748.0628685
C25H36F15I	748.1622225
C13H2F27NO2S	748.9375112
C17H16F23N2O2S	749.0559742
C21H22F21N2O3	749.1289616
C13HF27O3S	749.9215268
C13H2F27O3P	749.9310425
C18H13F25NO2	750.0541606
C21H23F21N2O3	750.1373352
C29H41F19	750.2904875
C17H10F25NOS	751.0083904
C16H14F23N2O3S	751.0352388
C18H18F19N2O6S	751.0576699
C18H24F17N2O6S2	751.0799
C17H9F25O2S	751.992406
C18H13F25O3	752.0465
C20H22F21N2O2S	753.106118
C26H30F11N3O8S	753.1577963
C18H12F26O2	754.0422
C30H20ClF17O	754.0931227
C16H4F27NS	754.9633321
C16H7F26NOS	754.9833186
C16H6F26O2S	755.9673342
C18H17F21N2O4S	756.0573706
C18H17F21N2O4S	756.0573706
C32H49F17	756.3562813
C14H4F25NO4S	756.9461841
C17H20F19N2O5S2	757.0504763
C18H18F21N2O4S	757.0646471
C19H16F23N2O3	757.0788179
C11HF27O3S2	757.8935978
C15HF27O4	757.9443705
C16H2F28O2	757.9607695
C18H16F21I	757.9961411
C19H17F23N2O3	758.0871915
C27H35F21	758.2403437
C13H8F18I2	759.8428042
C13HCl2F23O6	759.8782922
C13HClF24O7	759.9027573
C14H2F26O4S	759.9258633
C17H7F23O5S	759.9646934
C16H4F28O2	759.9764195
C22H21F25	760.1244062
C26H41F13O10	760.2492
C17H10F23NO4S	760.9963279
C17H26F13N2O10S3	761.0536513
C19H28F15N2O8S2	761.1042076
C14HF27O3S	761.9215268
C15H2F28O3	761.9556841
C14H4F27NO2S	762.9531613
C20H3F25NP	762.9603912
C17H12F23NO4S	763.0119779
C17H12F23NO4S	763.0119779
C18H18F23N2O2S	763.0716243
C14H3F27O3S	763.9371769
C15HF29O2	763.9513477
C15HF29O2	763.9513477
C16H2F30	763.9677467
C16H2F30	763.9677467
C16H5F29O	763.9877332
C19H15F25NO2	764.0698106
C18H22F17N2O7S2	765.0591492
C18H14F25N2O2	765.0650596
C19H20F19N2O6S	765.07332
C13HClF26O3S	765.8919763
C13H2ClF26O3P	765.901492
C13HF27O4S	765.9164415
C15F30O	765.9470112
C17H7F25O3S	765.9716706
C31H23F17O3	766.1375743
C35H48F14O2	766.3430759
C18H24F17N2O7S2	767.0747993
C32H30F17NO	767.2055943
C20H14F17IO4	767.9665367
C17H9F25O3S	767.9873206
C18H7F27O2	768.0014914
C18H7F27O2	768.0014914
C24H32F17I	770.1277288
C24H31F17O8	770.1747477
C14H8F23NO5S2	770.9476634
C15H6F25NO4S	770.9618342
C18H22F19N2O5S2	771.0661264
C19H20F21N2O4S	771.0802972
C19H20F21N2O4S	771.0802972
C13HF29O2S	771.9234187
C16H3F27O4	771.9600205
C19H18F21I	772.0117912
C24H33F17O8	772.1904
C28H37F21	772.2559938
C17H20F19N2O6S2	773.045391
C19H22F21N2O4S	773.0959472
C19H22F21N2O4S	773.0959472
C23H28F19N2O3S	773.1511764
C25H42F11NO11S	773.2302926
C14H10F18I2	773.8584543
C14H4F25I	773.8958536
C15HF27O3S	773.9215268
C17F30	773.9520966
C17F30	773.9520966
C15H8F25O5P	773.9710155
C18H12F28N	774.051716
C25H20F18O7	774.0921609
C23H23F25	774.1400562
C14H2F26O5S	775.9207779
C16HF29O2	775.9513477
C14H15F18N2O8PS2	775.972002
C17H5F29O	775.9877332
C15H6F27NO2S	776.9688114
C14HF27O4S	777.9164415
C14HF27O4S	777.9164415
C16H3F29O2	777.9669977
C16H3F29O2	777.9669977
C16H3F29O2	777.9669977
C17H13F23N2O4S	778.022877
C20H17F25NO2	778.0854607
C20H19F25N2O	778.1098187
C22H20F26	778.1149844
C18H26F15N2O8S3	779.0606285
C18H18F23N2O3S	779.0665389
C20H22F19N2O6S	779.08897
C24H38F13NO10S	779.2008843
C14H3F27O4S	779.9320915
C15HF29O3	779.9462623
C16H5F29S	779.9648895
C21H21F21N2O3S	780.0937562
C16H5F30N	780.9942958
C19H13F26NO2	781.0531124
C18H22F17N2O8S2	781.0540638
C21H22F21N2O3S	781.1010326
C15H5F18IO4S2	781.8386566
C13HClF26O4S	781.8868909
C13HF27O5S	781.9113561
C14H2F28O3S	781.9277551
C19H9F27O2	782.0171415
C19H14F26NO2	782.0603888
C20H19F21N2O4S	782.0730207
C14HF29O4	783.9411769
C17H9F25O4S	783.9822353
C17H13F25N2O2S	784.0298542
C17H13F25N2O2S	784.0298542
C31H22ClF17O2	784.1036874
C22H25F21O6	784.1316
C16H8F25NO4S	784.9774842
C17H12F25NO3S	785.0138697
C19H16F27N2	785.0876869
C20H22F21N2O4S	785.0959472
C23H34F15NO9S	785.171476
C20H20F21I	786.0274413
C18H21F19N2O6S2	786.0537646
C29H39F21	786.2716439
C19H18F21NO4S2	787.0341927
C18H22F19N2O6S2	787.061041
C15H12F18I2	787.8741043
C15F32	787.948903
C17HF29O2	787.9513477
C16H10F25O3PS	787.9689073
C19H14F28N	788.067366
C24H21F21O3S	788.0876082
C24H25F25	788.1557063
C19H22F21N2O5S	789.0908618
C26H28F13N3O8S	789.1389527
C16H2F28O4	789.9505987
C16H9F26O4P	789.9823291
C19H13F19NO7PS	790.9846956
C24H10F21NO3S	791.0046068
C22H30F17NO8S	791.1420677
C14H3F26I	791.8864318
C14H3F26I	791.8864318
C16HF29O3	791.9462623
C16H7F27O3S	791.968477
C17H5F29O2	791.9826478
C17H6F26N4O2	792.0075592
C18H16F23N2O4S	793.0458035
C18H18F22NO6P	793.0520448
C14HClF26O6	793.9046492
C14HClF26O6	793.9046492
C14HF27O5S	793.9113561
C15H2F28O3S	793.9277551
C15H6F27O4P	793.9572572
C15H6F27O4P	793.9572572
C21H19F21N2O4S	794.0730207
C27H33F23	794.2215001
C18H18F23N2O4S	795.0614535
C13F27I	795.8613599
C13F27I	795.8613599
C15HClF28O3	795.9167117
C15HF29O4	795.9411769
C16H2F30O2	795.9575759
C18H9F25O4S	795.9822353
C20H17F25O4	796.0728
C20H19F25NOS	796.0782671
C22H19F27	796.1055625
C14H2F28O4S	797.9226697
C19H9F27O3	798.0120561
C18H15F25N2O2S	798.0455042
C19H13F27N2O	798.059675
C20H19F21N2O5S	798.0679353
C20H16F26O3	798.0684
C26H36F17I	798.1590289
C14H2F29NO2S	798.9343177
C18H16F25N2O2S	799.0527807
C22H22F23N2O3	799.125768
C14HF29O3S	799.9183333
C14H2F29O3P	799.9278489
C16H3F31O	799.9688895
C21H22F21I	800.0430913
C19H24F19N2O8P	800.0966885
C30H41F21	800.2872939
C17H14F25N2O3S	801.0320452
C19H18F21N2O6S	801.0544763
C19H24F19N2O6S2	801.0766911
C22H24F23N2O3	801.1414
C16H14F18I2	801.8897544
C14HF30O2P	801.9235125
C17H12F25O3PS	801.9845574
C20H16F28N	802.0830161
C25H27F25	802.1713564
C19H18F21NO5S2	803.0291073
C27H30F13N3O8S	803.1546028
C15H6F25IO	803.9064183
C16H19F18N2O8PS2	804.0033022
C30H15ClF14O6S	804.005432
C28H45F13O11	804.2754
C17H4F29NS	804.9601385
C17H7F28NOS	804.980125
C17H6F28O2S	805.9641406
C24H8F26O	806.0159986
C19H17F23N2O4S	806.0541771
C15H4F27NO4S	806.9429905
C18H20F21N2O5S2	807.0472828
C19H18F23N2O4S	807.0614535
C20H16F25N2O3	807.0756243
C12HF29O3S2	807.8904043
C16HF29O4	807.9411769
C17H2F30O2	807.9575759
C22H6F26N2O	808.0064965
C18H9F29O2	808.0139
C20H10F26O4	808.0163925
C20H10F26O4	808.0163925
C20H17F25N2O3	808.0839979
C27H38F17N2O4P	808.2297741
C15H2F28O4S	809.9226697
C16F30O3	809.9368405
C18H7F25O5S	809.9614998
C17H4F30O2	809.973226
C18H8F26N2O4	810.0068905
C18H8F30O	810.0096
C19H14F25NO3S	811.0295198
C18H26F15N2O10S3	811.0504578
C20H28F17N2O8S2	811.101014
C13BrF27O4	811.8548825
C15HF29O3S	811.9183333
C16H2F30O3	811.9524905
C19H17F25N2O2S	812.0611543
C20H19F25NO2S	812.0731818
C15H4F29NO2S	812.9499677
C18H12F25NO4S	813.0087844
C19H18F25N2O2S	813.0684307
C16HF31O2	813.9481541
C15H3F29O5	813.9517416
C22H24F21I	814.0587414
C20H15F27NO2	814.0666171
C19H22F19N2O7S2	815.0559556
C19H14F27N2O2	815.061866
C20H20F21N2O6S	815.0701264
C14HClF28O3S	815.8887827
C14H2ClF28O3P	815.8982984
C14HF29O4S	815.9132479
C16F32O	815.9438177
C21H18F28N	816.0986662
C26H29F25	816.1870064
C26H37F17O9	816.2166
C19H24F19N2O7S2	817.0716057
C19H7F29O2	817.9982978
C19H18F21NO6S2	819.0240219
C20H15F29N	820.0735943
C15H8F25NO5S2	820.9444699
C15F33N	820.9503803
C16H6F27NO4S	820.9586406
C19H22F21N2O5S2	821.0629328
C20H20F23N2O4S	821.0771036
C20H20F23N2O4S	821.0771036
C14HF31O2S	821.9202251
C19H17F22O4PS2	821.9954585
C21H12F26O4	822.0320426
C21H19F25N2OS	822.0818897
C20H14F25NO3S	823.0295198
C18H20F21N2O6S2	823.0421974
C20H22F23N2O4S	823.0927537
C20H22F23N2O4S	823.0927537
C24H28F21N2O3S	823.1479828
C26H42F13NO11S	823.227099
C15H4F27I	823.8926601
C16HF29O3S	823.9183333
C16H8F27O5P	823.9678219
C20H13F25O4S	824.0135354
C19H12F25NO4S	825.0087844
C15H2F28O5S	825.9175843
C18H5F31O	825.9845396
C18H8F30S	825.9867679
C28H40F17I	826.190329
C16H6F29NO2S	826.9656178
C16H6F29NO2S	826.9656178
C19H14F25NO4S	827.0244344
C15HF29O4S	827.9132479
C15HF29O6	827.9310061
C16H5F29O3S	827.9496334
C16H6F29O3P	827.9591491
C17H3F31O2	827.9638042
C17H3F31O2	827.9638042
C20H5F29O2	827.9826478
C18H13F25N2O4S	828.0196834
C24H20F24O4	828.0978364
C21H19F27N2O	828.1066252
C24H29F21O7	828.1578
C30H37F21O2	828.245823
C19H16F25NO4S	829.0400845
C19H26F17N2O8S3	829.057435
C19H18F25N2O3S	829.0633454
C19H18F25N2O3S	829.0633454
C21H22F21N2O6S	829.0857765
C25H38F15NO10S	829.1976907
C16H8F26OSn	829.9181933
C15F30O5	829.9266697
C15H3F29O4S	829.928898
C17H5F31S	829.961696
C27H31F25	830.2026565
C19H22F19N2O8S2	831.0508703
C14HClF28O4S	831.8836974
C14HF29O5S	831.9081625
C20H9F29O2	832.0139479
C20H14F28NO2	832.0571953
C18H13F27N2O2S	834.0266606
C17H8F27NO4S	834.9742907
C20H16F29N2	835.0844933
C21H22F23N2O4S	835.0927537
C24H34F17NO9S	835.1682824
C18H12F27O4P	836.0042074
C19H21F21N2O6S2	836.050571
C19H22F21N2O6S2	837.0578475
C22H22F25N2OS	837.1048162
C16F34	837.9457095
C18HF31O2	837.9481541
C18H7F29O2S	837.9703688
C20H12F26N2O4	838.0381906
C25H25F27	838.1525127
C20H14F25NO4S	839.0244344
C20H22F23N2O5S	839.0876683
C27H28F15N3O8S	839.1357592
C12F26Hg	839.9291267
C17H2F30O4	839.9474051
C22H21F25O5	840.099
C37H47ClF10N2O6	840.2962971
C17HF31O3	841.9430687
C16H3F29O6	841.9466562
C17H7F29O3S	841.9652835
C24H28F21I	842.0900415
C22H20F26O4	842.0946
C28H31F25	842.2026565
C19H14F25NO5S	843.019349
C19H16F25N2O4S	843.0426099
C15HF29O5S	843.9081625
C16H2F30O3S	843.9245615
C16H5F29O4S	843.944548
C16H5F29O4S	843.944548
C16H6F29O4P	843.9540637
C28H33F25	844.2183066
C19H18F25N2O4S	845.05826
C14F29I	845.8581664
C16HF31O4	845.9379833
C17H2F32O2	845.9543823
C15H2F30O4S	847.9194761
C20H13F29N2O	848.0564814
C30H49F13O12	848.3016
C23H22F25N2O3	849.1225745
C15HF31O3S	849.9151397
C15H2F31O3P	849.9246554
C22H4F26N4O2	849.9919091
C20H13F29NO2	850.0477735
C23H23F25N2O3	850.1309481
C20H18F23N2O6S	851.0512828
C20H24F21N2O6S2	851.0734975
C19H9F29O2S	851.9860189
C20H13F29O3	852.0402
C22H22F25N2O2S	853.0997309
C28H30F15N3O8S	853.1514092
C18H4F31NS	854.9569449
C18H7F30NOS	854.9769314
C18H6F30O2S	855.960947
C20H17F25N2O4S	856.0509835
C20H17F25N2O4S	856.0509835
C16H4F29NO4S	856.939797
C19H20F23N2O5S2	857.0440892
C20H18F25N2O4S	857.05826
C21H16F27N2O3	857.0724307
C13HF31O3S2	857.8872107
C16F30O6	857.9215843
C17HF31O4	857.9379833
C20H16F25I	857.989754
C21H16F26O2S2	858.0176555
C21H17F27N2O3	858.0808043
C29H35F25	858.2339566
C15HClF28O7	859.8963702
C16H2F30O4S	859.9194761
C18H4F32O2	859.9700324
C18H4F32O2	859.9700324
C19H26F17N2O10S3	861.0472642
C21H28F19N2O8S2	861.0978205
C13HF27O6S3	861.8504127
C17H2F32O3	861.949297
C18H13F27Sn	861.9608071
C19H12F27NO4S	863.0055908
C19H12F27NO4S	863.0055908
C17HF33O2	863.9449605
C18H2F34	863.9613595
C18H5F33O	863.981346
C21H15F29NO2	864.0634235
C31H45F17N2O4S	864.2828587
C31H45F17N2O4S	864.2828587
C20H22F21N2O7S2	865.0527621
C20H14F29N2O2	865.0586725
C21H20F23N2O6S	865.0669328
C15HClF30O3S	865.8855892
C15H2ClF30O3P	865.8951048
C15HF31O4S	865.9100543
C18H4F34	865.9770096
C19H8F30N2O2	866.0106741
C21H12ClF26N3O2	867.020288
C20H24F21N2O7S2	867.0684121
C19H9F29O3S	867.9809335
C20H7F31O2	867.9951043
C26H32F21I	870.1213416
C16H8F27NO5S2	870.9412763
C17H6F29NO4S	870.9554471
C20H22F23N2O5S2	871.0597393
C21H20F25N2O4S	871.07391
C21H20F25N2O4S	871.07391
C15HF33O2S	871.9170315
C26H33F21O8	872.184
C30H37F25	872.2496067
C19H20F23N2O6S2	873.0390038
C21H22F25N2O4S	873.0895601
C21H22F25N2O4S	873.0895601
C25H28F23N2O3S	873.1447892
C27H42F15NO11S	873.2239055
C16H4F29I	873.8894665
C17HF31O3S	873.9151397
C17H8F29O5P	873.9646284
C16H2ClF29O6	875.9076838
C18HF33O2	875.9449605
C19H5F33O	875.981346
C27H41F17N2O8S	876.231217
C16HF31O4S	877.9100543
C18H3F33O2	877.9606106
C22H17F29NO2	878.0790736
C20H26F19N2O8S3	879.0542414
C22H22F23N2O6S	879.0825829
C26H38F17NO10S	879.1944972
C16H3F31O4S	879.9257044
C17HF33O3	879.9398752
C18H5F33S	879.9585024
C20H6F30O4	879.9787053
C23H21F25N2O3S	880.087369
C21H13F30NO2	881.0467253
C20H22F21N2O8S2	881.0476767
C23H22F25N2O3S	881.0946455
C15HF31O5S	881.904969
C16H2F32O3S	881.921368
C21H9F31O2	882.0107543
C21H14F30NO2	882.0540017
C22H19F25N2O4S	882.0666336
C19H9F29O4S	883.9758481
C19H13F29N2O2S	884.023467
C19H13F29N2O2S	884.023467
C24H25F25O6	884.1252
C18F33N3	884.9565283
C18H8F29NO4S	884.9710971
C22H22F25N2O4S	885.0895601
C17F30O7	885.9164989
C20H21F23N2O6S2	886.0473775
C24H24F26O5	886.1209
C31H39F25	886.2652567
C21H18F25NO4S2	887.0278056
C20H22F23N2O6S2	887.0546539
C18H10F29O3PS	887.9625202
C21H22F25N2O5S	889.0844747
C29H17F26NO	889.0894979
C28H28F17N3O8S	889.1325656
C18H9F30O4P	889.975942
C16H3F30I	891.8800447
C32H53F13O13	892.3279
C20H18F26NO6P	893.0456576
C16HF31O5S	893.904969
C17H6F31O4P	893.9508701
C20H8F34	894.0083097
C23H19F25N2O4S	894.0666336
C15F31I	895.8549728
C15F31I	895.8549728
C17HF33O4	895.9347898
C22H17F29O4	896.0664
C22H19F29NOS	896.07188
C21H9F31O3	898.005669
C20H15F29N2O2S	898.0391171
C30H12F26O2	898.0422133
C22H19F25N2O5S	898.0615482
C28H36F21I	898.1526418
C24H22F27N2O3	899.1193809
C16HF33O3S	899.9119462
C16H2F33O3P	899.9214618
C18H3F35O	899.9625024
C32H41F25	900.2809068
C21H18F25N2O6S	901.0480892
C21H24F23N2O6S2	901.070304
C24H24F27N2O3	901.135
C16HF34O2P	901.9171254
C16F34O4	901.925368
C16F34O4	901.925368
C16F34O4	901.925368
C19H12F29O3PS	901.9781703
C21H17F27Sn	901.9921072
C21H18F25NO5S2	903.0227202
C29H30F17N3O8S	903.1482157
C18H19F22N2O8PS2	903.996915
C30H45F17O11	904.269042
